"","GSM614501_Sample_1.CEL","GSM614502_Sample_2.CEL","GSM614503_Sample_3.CEL","GSM614504_Sample_4.CEL","GSM614505_Sample_5.CEL","GSM614506_Sample_6.CEL","GSM614507_Sample_7.CEL","GSM614508_Sample_8.CEL","GSM614509_Sample_9.CEL","GSM614510_Sample_10.CEL","GSM614511_Sample_11.CEL","GSM614512_Sample_12.CEL","GSM614513_Sample_13.CEL","GSM614514_Sample_14.CEL","GSM614515_Sample_15.CEL","GSM614516_Sample_16.CEL","GSM614517_Sample_17.CEL","GSM614518_Sample_18.CEL","GSM614519_Sample_19.CEL","GSM614520_Sample_20.CEL","GSM614521_Sample_21.CEL","GSM614522_Sample_22.CEL","GSM614523_Sample_23.CEL","GSM614524_Sample_24.CEL"
"OPHN1",10.0744683930012,10.0919677468199,9.92072609204496,9.98686859525517,10.12971658416,10.0158026403378,9.90570569311684,10.0012707663928,9.95619145809294,9.86864240514633,9.86679386801129,9.74381940089789,9.90319849835241,9.93767461213819,9.94854303273499,9.89613453858286,9.90444255413605,9.92908497206595,9.74910584271927,9.66363960975508,9.65210377712507,9.69495240475497,9.74828226689083,9.71336356790068
"OPLAH",6.47453410683588,6.41736025737521,6.4463556144173,6.63143458787721,6.50515296270806,6.39467365761348,5.94213169124863,5.78920759804001,5.68783900173032,5.92872304726348,5.51486453217,5.67303083973623,6.39942079698197,6.25493203058549,6.52433053336168,6.49096940010781,6.41168907037138,6.40000829502904,5.49489295102039,5.75927941361675,5.92267820195058,5.50672429404736,5.37910746310256,5.58946925325752
"OPN1SW",4.73173160613322,4.84437971445417,4.93448177376996,4.4435842835251,4.54962073891343,4.72219341583554,4.64178906416849,4.63264440047354,4.52402909874553,4.5734311600765,4.8204356550622,4.68304594893796,4.49080475303834,4.68224499233903,4.79916136381054,4.57459755995048,4.61686615774882,4.59324039492224,4.46260200243946,4.75281564855482,4.32665203734182,4.52348914239106,4.32855932592116,4.60433358372879
"OPN3",8.92608909942086,8.82276438151909,8.84399217963238,8.84515616928221,8.84695438707503,8.98436000482221,9.11398324844689,9.002693683266,9.06283466396169,9.02736062396833,9.12436333084155,8.93653732019474,9.11159603637319,9.11753858373257,9.14722136866111,9.043623580292,8.93079211433023,9.03415460270805,8.98461725265969,8.86985657826724,8.83449259380221,8.9735124265681,9.0542398738894,9.08212420574542
"OPN4",6.3758673404819,6.61487278232165,6.40632159346184,6.66380977146536,6.31037232043871,6.51147363589342,6.60489079135511,6.52114744105841,6.4684302248781,6.56669270874374,6.54387599488397,6.55028612773906,6.48976711329597,6.4819730581499,6.30664048728375,6.50680982215506,6.64858330914177,6.64905327400029,6.377653598613,6.54887691332748,6.42545188776711,6.58450111811356,6.31713710625951,6.55807117241921
"OPN5",5.04370681608937,4.80624344860559,5.07452478961858,4.91069595593532,4.98453396716876,5.00301261689626,4.91826196248214,4.9937689324736,4.93679989984137,4.94625058952735,4.81321006826498,4.96777756981919,4.74157202113726,4.87817729413617,4.97857616777246,5.03277710850532,5.02497253138625,5.18010953344102,4.99389593434843,5.05816583303307,4.84571282977556,4.96945298631123,4.90842586056229,4.99114470614598
"OPRD1",5.86343350708471,5.45508359351065,5.73684522262219,5.76093832595192,5.68420884946013,5.77260242756279,5.94705963366101,5.78146851725647,5.81515038307087,5.9185754871305,5.83898873360377,5.67564582721443,5.84785071626885,5.60161314082048,5.84398878646061,5.66739319172432,5.67887735574796,5.7014036602214,5.6972996656128,5.83777889398225,5.99861414721928,5.78679226218869,5.70190830492476,5.41034069594888
"OPRK1",4.28623194455536,4.286877533692,4.107274240607,4.14185605615086,4.08959427853588,4.02687920329937,4.24802664517876,4.04181964653578,4.19065094939176,4.33801041564955,4.11628159912538,4.11197036413875,3.95241793343787,4.06337412957715,4.17561060804316,4.16087635029166,3.89720934801853,4.13656204878772,4.03584392726733,4.27225970677362,4.06625687706811,4.12317264646142,3.97917958808971,4.27695191251969
"OPRL1",6.00208014492415,6.22335106504434,6.10396901974226,6.05596482421898,6.01966397675539,6.0536480541161,6.10856382784858,5.92850776555893,6.00357381360045,6.12036907933246,6.06900974574473,6.03009468539444,6.10452330349619,6.13897169944631,6.01630009050135,6.23390419562162,6.29356341551155,6.08636539721286,5.96849328365052,6.16220038754345,5.95723395159184,6.053891172528,6.03135716547001,5.96989582770517
"OPRM1",3.87584237895658,3.89102756402198,3.86652568886257,3.78772185828274,3.86383278493596,3.74147178771448,3.86110032939534,4.06164410601898,3.79843690398165,3.73686837458788,3.86652568886257,3.84290033753872,3.75021889939838,3.91967042727044,3.9194894558474,4.20732913348915,3.79939255209675,4.33089219495363,3.94817630091707,3.95073081866577,3.76494506659594,3.72764718134079,3.78731674095191,4.12135371723727
"OPRPN",4.39426333916034,4.55379607344803,4.52671689178214,4.49813188056918,4.45795682623887,4.49016119741277,4.55376844361803,4.38051674868995,4.45187660455147,4.64090524986099,4.30803761838422,4.44769387573067,4.57402793753348,4.46359971790422,4.25971753319212,4.70381570064545,4.5956710639247,4.57361745279812,4.67664902778744,4.65656881137293,4.28145193973263,4.29235517782292,4.34300405978495,4.58932782933886
"OPTC",6.15715921714425,6.21693023083438,6.22052554752594,6.01623000785297,6.02121230950003,5.96181527200909,6.24947671346875,6.26069561403828,6.02184959776719,6.25793950756795,6.03225215092406,6.09731189367703,6.07929124754691,6.14471197866315,6.19841292129471,5.99699808443208,6.22212059456623,6.23639721231156,6.12967919582752,6.12306958865102,6.09489543556347,6.16414343317838,6.17532220845385,6.0429572355015
"OPTN",10.7635896495851,10.7773276832199,10.8340770367315,10.7862491698006,10.8223851908472,10.8287480671903,10.3022177047963,10.2428014924788,10.3295967268254,10.1967123771152,10.2914478100853,10.2196455302785,11.0037301839975,10.9526172688479,10.9875861764895,10.9646704314302,10.9586375485164,11.0146052187588,10.2638460900525,10.2935937142423,10.2750166504038,10.137602404465,10.1903257186268,10.2529131840545
"OR10A3",4.20230451983192,4.49348559738744,4.45053405257505,4.38180425839403,4.27812713596438,4.23001247855669,4.18075272278694,4.25149567485001,4.27210312090313,4.04082342607909,4.38426030609421,4.33744637897084,4.35841909036189,4.28345360614797,4.25493708868139,4.2261915919957,4.26973606618589,4.22249575254319,4.34546130626229,4.12901080279769,4.23602153008382,4.1792131970689,4.24068772564549,4.28922277807412
"OR10A4",5.07867854238624,5.18111263715234,5.04716701603739,5.17397177528617,5.022450141161,5.16707528340699,5.0050138960798,5.49974194631946,5.17898060924547,5.7633615542982,5.14180291797369,5.33239102587757,5.19339160541492,5.1260387724218,5.25531750315941,5.05668486113309,5.16883566831057,5.1934512969989,5.01861644701348,5.3846387032472,5.37690722509749,4.88459984732325,4.96071448054044,4.87914225064839
"OR10A5",4.11658745531949,4.12858326758256,4.17845318801616,3.8971209717291,4.17364562879964,3.88601111408149,3.78579939430439,4.26485753679539,4.1508290415596,4.16237212234129,4.21627226080246,3.98446342413681,4.04681935700908,3.99624480902158,4.07491450057476,3.92646054404734,3.87327950397045,4.34861012013917,4.01392404109743,4.32064906327012,4.16237212234129,3.94724440585662,3.4317666192275,4.01626592051775
"OR10C1",4.35307999311971,4.02310594823926,4.15579421422927,4.10330775689695,4.14542672893732,4.13345159025804,4.15964877554839,4.12602512669626,4.08847006522486,4.29364765540975,4.20132739190631,4.10858083528684,4.21285649272424,4.0548875364789,4.10714932059548,3.95444157424321,4.43154822751686,4.24373372734095,4.17002105800102,4.16728878655681,4.50793183012814,4.1322892183988,4.33277354000455,4.09031784102117
"OR10D1P",5.45570343484357,5.49612726056241,5.35474597189376,5.15012776504446,5.3390960263008,5.27210696097197,5.30353443669017,5.11011038692009,5.25693688205768,5.48291080784678,5.29992755319703,5.28077477252488,5.32294907692958,5.43625898648672,5.1080582970786,5.36438166680497,5.34546118286896,5.52755953564666,5.39052292509893,5.50815391703004,5.25994456928145,5.26090235507854,5.20576873145371,5.2933941601379
"OR10D3",5.41618608521835,5.38591974272809,5.53836069478348,5.19439212175969,5.28177860327895,5.34683437042973,5.32442137176927,5.55786065053196,5.46572116059483,5.53531831494209,5.37476370577805,5.40028268414062,5.43445326457958,5.36310393693915,5.32308072041997,5.4830861886106,5.56058322592441,5.60160938488584,5.33387740666261,5.44672724957447,5.35818187110907,5.61680496614284,5.446930784216,5.24319041654821
"OR10H1",5.94594187534675,6.12882645183246,5.93485510485581,5.64960876082953,5.9072184165109,5.74896778908962,5.72867489557462,5.95010075851024,6.00599790363584,6.07108499190784,6.06395748838641,6.12075430503598,5.857264984356,5.98716702318759,5.9419977590205,5.75209250671285,5.96696629866239,5.85338289973985,5.70544352833057,5.89589336211704,5.91012808218823,5.75857466606029,5.5864749659711,5.99329281376969
"OR10H2",3.93840656783623,3.90186545000449,3.82157142205197,3.87487846183532,3.70555936619857,3.88982025699105,3.88013838881976,3.77151221631395,3.80397261565114,4.11394174112364,4.15258472659052,3.80073840053633,4.01349665378655,3.73803590420676,3.97694252299259,3.86583552226024,4.04498386609057,3.78637667137392,3.7817578506036,3.79940004172809,3.97275305116367,3.76773309552882,3.70630523096235,3.75575085354928
"OR10H3",4.43494619760488,4.2880638754048,4.2960477191485,4.44700088593329,4.32938479433632,4.1282562256951,4.25306913578749,3.91661452161035,4.61161269311949,4.14739474762218,4.0172889202098,4.39245778368043,4.27884061828349,4.44446104267954,4.10417068945969,4.17340178905352,4.18295964555767,4.39369719995834,4.35831414560746,4.36173199837975,4.25422403637898,4.19131518407999,4.23305500825908,4.29132271933743
"OR10J1",5.15504038609054,5.06750929010052,4.98220257843878,5.06115243307888,5.09101981801462,5.17019480986209,5.28203354544495,5.29773135099792,5.21817425020662,5.30658323076085,5.25523434518382,5.21797738662423,5.11319051138126,5.11339202227794,4.9197178810271,5.09576682620016,5.06542257826351,5.23379914996182,5.02074235660488,5.30497603216766,5.43393996396974,5.39258592971889,5.20052114191453,5.24752435201635
"OR11A1",3.99540324256878,4.00972885234025,4.1893269620497,4.21975884608804,3.84330131382846,3.75504009720267,3.8911019594227,4.06850987625024,3.92462515259151,4.21622061029488,3.73172892111315,4.06371618850223,3.73078751734874,3.86339380046114,3.70885536356787,3.78715890576577,3.84237238599567,4.06015303966191,3.87225673948797,4.15874794924756,4.02987269697362,3.95099997766767,3.92936116380121,3.73756770262112
"OR12D2",6.63453819687213,6.74820740359635,6.85647145120603,6.89781403028215,6.79520737184758,6.87440299945721,6.96268674155871,6.74230793386076,6.80722124828836,6.98932765356176,6.89352840828725,7.15907597801172,6.71732954316276,6.81988961693897,6.6416176438423,6.73974926143119,6.85377082301561,6.9391593216412,6.74898351868832,6.84937488190767,6.51306862462395,6.9085448057533,7.01352630536434,6.7375793966022
"OR12D3",4.55671667070138,4.92365701238466,4.94491121936958,4.55384549557241,4.78756984939144,4.72581659898129,4.59720957838427,4.6065464224774,4.70623340047774,4.81194970871922,4.62616375832614,4.85026922065437,4.87002294498046,4.63881914202354,4.68144178211822,4.7490436822677,4.72461044059762,4.62887818941677,4.5150468214171,4.66966768701808,4.61958653044456,4.71290618284692,4.38725673966039,4.72215498102841
"OR13C4",6.04304004950238,6.01992556593762,6.12331006765772,6.21601754224428,6.05300590575714,5.97026212467459,6.09143137406175,6.21745204054444,6.14843397069577,6.20322304471302,6.26789412220008,6.19041268897415,6.04029778310267,6.06377532369851,6.04656774715082,6.09209911744878,6.05636548550808,6.13393705182455,6.05644306362012,6.11856870749154,6.2373312740688,6.10490812261116,6.16690384952278,6.0307503730796
"OR14J1",5.28006779649677,5.33662855095246,4.98547057912579,5.19463135962885,4.89561482685737,4.58662764505887,4.93484634984899,4.71009359533678,4.89202537425217,4.97969492157376,4.87535678844944,4.84947015922325,5.09933912549157,4.96944886253586,5.09683501167018,4.78345000473739,5.12236481134081,4.98626057603566,5.03141072298481,4.98262833182029,4.95772631424953,5.22018315416261,5.05915441921257,5.03227105799976
"OR1A1",4.6745505131132,5.03651165729408,4.77972451220197,4.62257596524788,4.87191971647686,4.80475237412509,4.74412504804841,4.61335965834159,4.7041060330214,4.87344117211069,4.7639276207059,4.6876514599708,4.76481341600529,4.71940032405565,4.81328264659633,4.81050325021113,4.87708860944767,5.00096439124874,4.5755046324014,4.61414535766714,4.77114754043186,4.52106125649217,4.87262830860364,4.8367199895442
"OR1A2",3.63799259264338,3.52955691199616,3.86108561936327,3.61196241673497,3.51378382145542,3.44626689319573,3.76569505192822,3.37349224400552,3.50936625675988,3.67731838249295,3.59533994817976,3.64771218424531,3.46414299227204,3.49813331783561,3.37811940496907,3.67399278397217,3.78047681871587,3.79116999925636,3.57445442195644,3.66958272603868,3.37571855400348,3.55767312628425,3.56152286666228,3.44699553158789
"OR1C1",4.20784193568097,4.21272697995443,4.1714216684894,4.19380286995538,4.0679111464375,4.15054253634323,4.2416914629164,4.3369567565809,4.04351891442495,4.22694921439282,4.35972047683581,4.29086814668453,4.34187952436822,4.25349550459656,4.23005962823775,4.32763768894494,4.27323793562383,4.37697809313562,4.1101709529582,4.18538237936541,4.06180470798731,4.32519584540362,4.24958580980572,4.32694014468973
"OR1D2",5.70693585520449,5.89822689951128,5.77313304089589,5.8115962649119,5.71255270153178,5.66353613102495,5.30744268986154,5.48490090071465,5.67328773963487,5.71342309407985,5.55224739759229,5.72209351732597,5.67182101833423,5.68070963669317,5.7848922053433,5.38936662852674,5.57613195882203,6.06065014961209,5.42756851316688,5.74966509049935,5.38285432117595,5.63186805529796,5.71610504421215,5.75511069130961
"OR1D5",4.74529109688187,4.91745026476187,4.815804787991,4.46738333042566,4.61995354215964,4.89001798037911,4.91391469774379,4.95209820318573,4.88386560140501,4.88106218069663,4.78426024220721,4.86921596197618,4.74317331866995,4.66792170552647,4.55030362465834,4.88490152177383,4.99895611774437,5.06858091975607,4.77327593472522,4.80633298716018,5.07745824675563,4.85200102582338,5.14218325710735,5.13632694278407
"OR1E1",3.41952464229746,3.31404091128227,3.1734880470922,3.32842506935637,3.3209102249234,3.13400812991361,3.27182378796985,3.37068072093455,3.50765075340129,3.26576574560613,3.40601061051565,3.31299138910638,3.28338335156254,2.98944991940138,3.35686075067843,3.44105344423183,3.22426461406743,3.45317985093952,3.4153297839813,3.39381771856617,3.17016722884369,3.50161060150773,3.28045084439807,3.15728862752246
"OR1F1",6.03923818912266,6.1640936036204,6.12673212756905,5.9930409727657,5.94406591467722,6.05290349406132,5.74569733646991,5.87571636517222,5.92718983609379,5.87712093210147,5.83123968744004,6.13716285783301,6.56792400344074,6.03423050422465,5.96009264075014,6.42728235728158,5.97872522131123,6.23586567962538,5.76312309900788,6.12495113622701,6.06079017148129,5.95198914311556,5.7928115567637,5.73130958814212
"OR1F2P",5.13249804176219,5.18411492626504,5.15412543197988,5.02582355114526,5.13823513877145,5.04022978468697,4.9295103985529,4.86552388155205,5.08267661381383,5.27841919446199,5.37671691149924,5.15134575672988,5.04569462095518,5.2817867633482,5.23352041952039,5.1993597397069,5.14146185575419,5.12473095567712,5.10776051332348,5.11108827417554,5.18677449463964,5.50530427894136,5.39599030363171,5.15685917592954
"OR1G1",5.23597278840287,5.40634790773858,5.453441695815,4.99337716899938,5.1199915368175,5.13052579126054,4.82252451532001,5.38303127298699,5.11623882650269,5.30070064157828,5.06698002522911,5.25229241204847,5.14071075930036,5.33486273466903,5.20986211315059,5.03622140195827,5.27041459320399,5.1514021381725,5.17735466550422,5.17515013704791,5.12973798150676,5.02878451289357,5.47796854378155,4.93075339174443
"OR1I1",7.14378088324547,7.0160674763677,6.85980568904814,6.95499016243479,6.90006019466716,6.72106371808085,6.96884042433166,7.29201974567397,6.78588728971729,7.09473415551843,6.98520709397364,7.16782754686691,6.92335454648637,6.73081782566126,6.76674943722394,6.93143998753628,6.95218541399116,7.12073168455276,6.78673795103756,7.03614505918622,6.79116868571025,7.05367490434209,6.95850727476402,6.92367694292428
"OR1J2",5.74574121201374,5.82883916598604,5.6484317710883,5.57344705263229,5.57121088620995,5.71951686439797,5.76020786811725,5.5893535879478,5.64101749331054,5.67139119955625,5.61954495268533,5.63540995701397,5.72606986136692,5.62380571957928,5.61111357681752,5.71167239130082,5.64042588661662,5.80557505540452,5.50216115865365,5.81279406336802,5.48060693454407,5.59292092116348,5.40238274686226,5.71419206564575
"OR1J4",4.40667771644041,4.33354844018614,4.414094968123,4.27905702337896,4.18484505096453,4.37564144333549,4.32410368745675,4.61032057152612,4.20731193526676,4.34967803577598,4.29473995322855,4.45113125712329,4.31653235550134,4.31681107026399,4.32856637586177,4.2817654952248,4.26350476361619,4.45564287089488,4.3269001458455,4.3231558709314,4.33669799796569,4.44654759557177,4.18407693675049,4.1606182653181
"OR1Q1",4.35102412553178,4.23026699838389,4.15524534484105,4.36917981120592,4.23213632964264,4.29149951489045,4.30945804587572,4.30410321447283,4.39173477867666,4.51307084026126,4.43162018738433,4.1438758985257,4.23957863875991,4.39071017533747,4.32348475660455,4.75011650852599,4.34173356245207,4.49940232947806,4.3334141507125,4.44650035532849,4.19568124616204,4.20750896773894,4.17572825558431,4.43155141138676
